source,target,distance_km,lead_hour,wind_regime,n,partial_r_source_to_target_given_target_now
9,7,209.56259436444313,3,crosswind,5199,0.10981781455888125
9,7,209.56259436444313,3,upwind,3121,0.08351630695869425
9,7,209.56259436444313,6,downwind,3327,0.10547066894953443
9,7,209.56259436444313,6,crosswind,5198,0.12971551598006806
9,7,209.56259436444313,6,upwind,3123,0.0832404709572132
9,7,209.56259436444313,12,downwind,3326,0.1383255366328717
9,7,209.56259436444313,12,crosswind,5195,0.1268271648200593
9,7,209.56259436444313,12,upwind,3122,0.06265045598856919
9,7,209.56259436444313,24,downwind,3322,0.07404315452959984
9,7,209.56259436444313,24,crosswind,5197,0.11037197607525526
9,7,209.56259436444313,24,upwind,3116,0.05238557134155862
6,7,219.94682702716378,3,downwind,5058,0.07680977011639245
6,7,219.94682702716378,3,crosswind,3830,0.06331462422953216
6,7,219.94682702716378,3,upwind,2770,0.07081010678570729
6,7,219.94682702716378,6,downwind,5058,0.08360234678659197
6,7,219.94682702716378,6,crosswind,3830,0.08131331600097365
6,7,219.94682702716378,6,upwind,2769,0.050256766234703154
6,7,219.94682702716378,12,downwind,5058,0.09783643751548658
6,7,219.94682702716378,12,crosswind,3828,0.09389256217509061
6,7,219.94682702716378,12,upwind,2766,0.05511897223203803
6,7,219.94682702716378,24,downwind,5055,0.08451541350856409
6,7,219.94682702716378,24,crosswind,3825,0.1250111442695481
6,7,219.94682702716378,24,upwind,2764,0.12473385391404479
3,8,148.2762925445811,3,downwind,4369,0.11280468662806685
3,8,148.2762925445811,3,crosswind,4153,0.053497744400626955
3,8,148.2762925445811,3,upwind,3139,0.03277583629183058
3,8,148.2762925445811,6,downwind,4369,0.14733160752006375
3,8,148.2762925445811,6,crosswind,4154,0.05861018356295002
3,8,148.2762925445811,6,upwind,3137,0.059468579493973266
3,8,148.2762925445811,12,downwind,4366,0.13886001205113185
3,8,148.2762925445811,12,crosswind,4155,0.06838803818887919
3,8,148.2762925445811,12,upwind,3134,0.02405310883687138
3,8,148.2762925445811,24,downwind,4368,0.06969197482757146
3,8,148.2762925445811,24,crosswind,4149,0.09438497064254439
3,8,148.2762925445811,24,upwind,3130,0.013298229521283593
0,8,164.7554500922862,3,downwind,3306,0.27630300727101237
0,8,164.7554500922862,3,crosswind,4840,0.3635772631975099
0,8,164.7554500922862,3,upwind,3451,0.23327569159453862
0,8,164.7554500922862,6,downwind,3306,0.3153853010088518
0,8,164.7554500922862,6,crosswind,4841,0.3983120963913845
0,8,164.7554500922862,6,upwind,3449,0.3076855865518672
0,8,164.7554500922862,12,downwind,3304,0.24861256456805167
0,8,164.7554500922862,12,crosswind,4841,0.3600240900464065
0,8,164.7554500922862,12,upwind,3446,0.2954422999542088
0,8,164.7554500922862,24,downwind,3303,0.15318981720060393
0,8,164.7554500922862,24,crosswind,4837,0.26928620061758607
0,8,164.7554500922862,24,upwind,3443,0.19766507381569393
4,8,182.34308753380412,3,downwind,2271,0.018252291515789314
4,8,182.34308753380412,3,crosswind,5559,0.09023781214955609
4,8,182.34308753380412,3,upwind,3831,0.07221354647502655
4,8,182.34308753380412,6,downwind,2272,0.011036745961084973
4,8,182.34308753380412,6,crosswind,5556,0.09940707090898034
4,8,182.34308753380412,6,upwind,3832,0.09294724391214004
4,8,182.34308753380412,12,downwind,2272,-0.029816054853790304
4,8,182.34308753380412,12,crosswind,5554,0.09569385803283548
4,8,182.34308753380412,12,upwind,3829,0.08118246526208185
4,8,182.34308753380412,24,downwind,2269,-0.027318858149590175
4,8,182.34308753380412,24,crosswind,5548,0.09010708265511048
4,8,182.34308753380412,24,upwind,3830,0.041546006179459485
9,8,190.16374381838463,3,downwind,5229,0.1373873088179573
9,8,190.16374381838463,3,crosswind,2639,0.1397873604002829
9,8,190.16374381838463,3,upwind,3783,0.10502121648659617
9,8,190.16374381838463,6,downwind,5231,0.16481719932483796
9,8,190.16374381838463,6,crosswind,2637,0.15788313346152616
9,8,190.16374381838463,6,upwind,3782,0.12861123450273804
9,8,190.16374381838463,12,downwind,5229,0.18312850248457324
9,8,190.16374381838463,12,crosswind,2637,0.1453319612348435
9,8,190.16374381838463,12,upwind,3779,0.09597360186545317
9,8,190.16374381838463,24,downwind,5230,0.13670345249847374
9,8,190.16374381838463,24,crosswind,2634,0.14398731111109608
9,8,190.16374381838463,24,upwind,3773,0.08266082976521723
1,8,216.01029219500182,3,downwind,5328,0.09623586053301854
1,8,216.01029219500182,3,crosswind,3124,-0.006428874684842875
1,8,216.01029219500182,3,upwind,3209,0.04959979550552687
1,8,216.01029219500182,6,downwind,5326,0.12511120622216
1,8,216.01029219500182,6,crosswind,3126,-0.007001274697583176
1,8,216.01029219500182,6,upwind,3208,0.07517035855800072
1,8,216.01029219500182,12,downwind,5325,0.12184370609760484
1,8,216.01029219500182,12,crosswind,3124,0.0004365430066301053
1,8,216.01029219500182,12,upwind,3206,0.034106633515271816
1,8,216.01029219500182,24,downwind,5327,0.0789667160803838
1,8,216.01029219500182,24,crosswind,3119,0.007103887226209721
1,8,216.01029219500182,24,upwind,3201,0.007655592330652989
0,9,63.83821400249894,3,downwind,4210,0.4358323418490689
0,9,63.83821400249894,3,crosswind,2390,0.2321749885885773
0,9,63.83821400249894,3,upwind,4979,0.14077989071575597
0,9,63.83821400249894,6,downwind,4209,0.39951524630635377
0,9,63.83821400249894,6,crosswind,2390,0.28230448866683155
0,9,63.83821400249894,6,upwind,4978,0.15325922606009773
0,9,63.83821400249894,12,downwind,4206,0.27447918907306357
0,9,63.83821400249894,12,crosswind,2386,0.2474428153046729
0,9,63.83821400249894,12,upwind,4980,0.12354789072720186
0,9,63.83821400249894,24,downwind,4207,0.11030861665638587
0,9,63.83821400249894,24,crosswind,2385,0.06738385489651197
0,9,63.83821400249894,24,upwind,4972,0.038073813653953
1,9,72.208496751713,3,downwind,4025,0.31573381155133307
1,9,72.208496751713,3,crosswind,4496,0.09948197194561678
1,9,72.208496751713,3,upwind,3121,0.012350848085744943
1,9,72.208496751713,6,downwind,4027,0.3218969766920517
1,9,72.208496751713,6,crosswind,4490,0.10782333936865057
1,9,72.208496751713,6,upwind,3123,-0.01376635424711014
1,9,72.208496751713,12,downwind,4027,0.18669075803479046
1,9,72.208496751713,12,crosswind,4487,0.05320477105343144
1,9,72.208496751713,12,upwind,3122,-0.02770708264613291
1,9,72.208496751713,24,downwind,4021,0.006867603288161058
1,9,72.208496751713,24,crosswind,4490,-0.005747900036107715
1,9,72.208496751713,24,upwind,3116,0.004626286076807641
3,9,126.47618856325923,3,downwind,3444,0.2099903601225883
3,9,126.47618856325923,3,crosswind,3518,0.08710431502235354
3,9,126.47618856325923,3,upwind,4680,0.016367236191729778
3,9,126.47618856325923,6,downwind,3441,0.2498920579479972
3,9,126.47618856325923,6,crosswind,3517,0.061633246260840754
3,9,126.47618856325923,6,upwind,4682,0.012596814085054704
3,9,126.47618856325923,12,downwind,3437,0.19241653604556164
3,9,126.47618856325923,12,crosswind,3517,0.03239591932788931
3,9,126.47618856325923,12,upwind,4682,-0.0026176347740083515
3,9,126.47618856325923,24,downwind,3436,0.10475633055085748
3,9,126.47618856325923,24,crosswind,3516,0.010941995897004477
3,9,126.47618856325923,24,upwind,4675,-0.009125989847327296
6,9,128.26290158414463,3,downwind,5330,0.22639882301993752
6,9,128.26290158414463,3,crosswind,2206,0.1364275934067487
6,9,128.26290158414463,3,upwind,4106,0.022780602711180754
6,9,128.26290158414463,6,downwind,5328,0.20109112490693037
6,9,128.26290158414463,6,crosswind,2208,0.1607487746342836
6,9,128.26290158414463,6,upwind,4104,0.03486705507603046
6,9,128.26290158414463,12,downwind,5328,0.14789731470601322
6,9,128.26290158414463,12,crosswind,2204,0.1651014294877785
6,9,128.26290158414463,12,upwind,4104,0.053446564641321116
6,9,128.26290158414463,24,downwind,5323,0.13643839458416407
6,9,128.26290158414463,24,crosswind,2203,0.17976873279712316
6,9,128.26290158414463,24,upwind,4101,0.11423280302930895
10,9,135.25632670291017,3,downwind,5411,0.11517085634654509
10,9,135.25632670291017,3,crosswind,3243,0.11522928189066615
10,9,135.25632670291017,3,upwind,2984,-0.03532253201551098
10,9,135.25632670291017,6,downwind,5411,0.12763494053532443
10,9,135.25632670291017,6,crosswind,3242,0.10098369473808295
10,9,135.25632670291017,6,upwind,2983,-0.07109960821772329
10,9,135.25632670291017,12,downwind,5408,0.0964080665059226
10,9,135.25632670291017,12,crosswind,3244,0.07673505503293601
10,9,135.25632670291017,12,upwind,2980,-0.056937932075330926
10,9,135.25632670291017,24,downwind,5408,0.03636614638046985
10,9,135.25632670291017,24,crosswind,3238,0.030116093312776652
10,9,135.25632670291017,24,upwind,2977,-0.0006907752960090556
1,10,93.31029278431775,3,downwind,3228,0.3620112689530527
1,10,93.31029278431775,3,crosswind,3227,0.27147984485639765
1,10,93.31029278431775,3,upwind,5201,0.1221416574230522
1,10,93.31029278431775,6,downwind,3227,0.34456691318042965
1,10,93.31029278431775,6,crosswind,3227,0.28286659528895375
1,10,93.31029278431775,6,upwind,5201,0.15104303572098507
1,10,93.31029278431775,12,downwind,3225,0.20502060197901528
1,10,93.31029278431775,12,crosswind,3225,0.1828256075690162
1,10,93.31029278431775,12,upwind,5198,0.12776256078573325
1,10,93.31029278431775,24,downwind,3219,0.02924094499918904
1,10,93.31029278431775,24,crosswind,3221,0.04604488819760955
1,10,93.31029278431775,24,upwind,5199,0.049250834060040376
11,10,122.44966716798783,3,downwind,4720,0.2646408705990507
11,10,122.44966716798783,3,crosswind,3079,0.1614280357314623
11,10,122.44966716798783,3,upwind,3856,-0.005299859765231262
11,10,122.44966716798783,6,downwind,4720,0.25058457378615573
11,10,122.44966716798783,6,crosswind,3079,0.1951699144550741
11,10,122.44966716798783,6,upwind,3855,-0.012771603741818844
11,10,122.44966716798783,12,downwind,4720,0.15227557527128044
11,10,122.44966716798783,12,crosswind,3075,0.15835376534130857
11,10,122.44966716798783,12,upwind,3852,-0.015325847903124497
11,10,122.44966716798783,24,downwind,4723,0.04486229989093488
11,10,122.44966716798783,24,crosswind,3066,0.08778427532764191
11,10,122.44966716798783,24,upwind,3848,0.029753539132122534
9,10,135.25632670291017,3,downwind,3624,0.42414645151880326
9,10,135.25632670291017,3,crosswind,2844,0.17741396806165513
9,10,135.25632670291017,3,upwind,5178,0.10340679794384514
9,10,135.25632670291017,6,downwind,3623,0.4555012224795041
9,10,135.25632670291017,6,crosswind,2846,0.20621920630119633
9,10,135.25632670291017,6,upwind,5176,0.1439175048537573
9,10,135.25632670291017,12,downwind,3622,0.3158142976047829
9,10,135.25632670291017,12,crosswind,2842,0.16551287168108875
9,10,135.25632670291017,12,upwind,5174,0.16731059672252385
9,10,135.25632670291017,24,downwind,3618,0.10676835334803236
9,10,135.25632670291017,24,crosswind,2841,0.07673275162194469
9,10,135.25632670291017,24,upwind,5170,0.13578518992815558
6,10,135.64672527655662,3,downwind,2149,0.34913910750782085
6,10,135.64672527655662,3,crosswind,6359,0.20127642126814707
6,10,135.64672527655662,3,upwind,3147,0.1427626946746095
6,10,135.64672527655662,6,downwind,2150,0.3834418381517327
6,10,135.64672527655662,6,crosswind,6357,0.23276516416646809
6,10,135.64672527655662,6,upwind,3147,0.1405317793068354
6,10,135.64672527655662,12,downwind,2146,0.28162074551783317
6,10,135.64672527655662,12,crosswind,6356,0.2356168147810154
6,10,135.64672527655662,12,upwind,3145,0.14288793654678125
6,10,135.64672527655662,24,downwind,2145,0.22927771100901412
6,10,135.64672527655662,24,crosswind,6351,0.22496187757167338
6,10,135.64672527655662,24,upwind,3142,0.16610266705190443
56,10,143.52270989395478,3,downwind,4148,0.2202407665729654
56,10,143.52270989395478,3,crosswind,4634,0.10661863988571582
56,10,143.52270989395478,3,upwind,2864,0.0018484830134412153
56,10,143.52270989395478,6,downwind,4148,0.2669907707295475
56,10,143.52270989395478,6,crosswind,4632,0.1341446782520733
56,10,143.52270989395478,6,upwind,2865,0.02399075198831185
56,10,143.52270989395478,12,downwind,4145,0.21003425107495657
56,10,143.52270989395478,12,crosswind,4629,0.14211544171802812
56,10,143.52270989395478,12,upwind,2864,0.023102946403383045
56,10,143.52270989395478,24,downwind,4141,0.08963607519969422
56,10,143.52270989395478,24,crosswind,4627,0.08563332888372806
56,10,143.52270989395478,24,upwind,2861,0.0019901598293487486
2,11,108.66152302088751,3,downwind,3397,0.3141062777272818
2,11,108.66152302088751,3,crosswind,4488,0.18449716772646604
2,11,108.66152302088751,3,upwind,3773,0.10929917282402934
2,11,108.66152302088751,6,downwind,3397,0.358443628710856
2,11,108.66152302088751,6,crosswind,4487,0.20391090335357998
2,11,108.66152302088751,6,upwind,3772,0.1096769998441066
2,11,108.66152302088751,12,downwind,3392,0.30206300413176457
2,11,108.66152302088751,12,crosswind,4485,0.19380648113846694
2,11,108.66152302088751,12,upwind,3774,0.11060474086591654
2,11,108.66152302088751,24,downwind,3393,0.16211590819145957
2,11,108.66152302088751,24,crosswind,4483,0.1637136951095269
2,11,108.66152302088751,24,upwind,3767,0.12414241304743258
10,11,122.44966716798783,3,downwind,3789,0.3462482551941868
10,11,122.44966716798783,3,crosswind,2954,0.14427510401013607
10,11,122.44966716798783,3,upwind,4911,0.09238202779510145
10,11,122.44966716798783,6,downwind,3788,0.3435238232955449
10,11,122.44966716798783,6,crosswind,2952,0.14305326917495836
10,11,122.44966716798783,6,upwind,4912,0.09795312028027711
10,11,122.44966716798783,12,downwind,3786,0.25174616474816147
10,11,122.44966716798783,12,crosswind,2952,0.059653434274637
10,11,122.44966716798783,12,upwind,4909,0.10413091555491966
10,11,122.44966716798783,24,downwind,3781,0.07145980440549905
10,11,122.44966716798783,24,crosswind,2947,0.03224047642325712
10,11,122.44966716798783,24,upwind,4911,0.04383125573213223
6,11,126.91099249424225,3,downwind,3016,0.3733053057603775
6,11,126.91099249424225,3,crosswind,3389,0.2508013191371308
6,11,126.91099249424225,3,upwind,5253,0.1182194193982486
6,11,126.91099249424225,6,downwind,3015,0.3765365517457804
6,11,126.91099249424225,6,crosswind,3389,0.29177934586688214
6,11,126.91099249424225,6,upwind,5252,0.12659455496545258
6,11,126.91099249424225,12,downwind,3011,0.28730003718601876
6,11,126.91099249424225,12,crosswind,3388,0.2596666063324817
6,11,126.91099249424225,12,upwind,5252,0.1290362851509915
6,11,126.91099249424225,24,downwind,3009,0.194588390127476
6,11,126.91099249424225,24,crosswind,3384,0.2113025262184775
6,11,126.91099249424225,24,upwind,5250,0.15603573658164058
12,11,127.19987897017315,3,downwind,4271,0.276815991634566
12,11,127.19987897017315,3,crosswind,3096,0.27653377198724766
12,11,127.19987897017315,3,upwind,4291,0.09901964930377477
12,11,127.19987897017315,6,downwind,4270,0.3277973171877458
12,11,127.19987897017315,6,crosswind,3096,0.3083579093494004
12,11,127.19987897017315,6,upwind,4290,0.1023834201157749
12,11,127.19987897017315,12,downwind,4271,0.27820957981316835
12,11,127.19987897017315,12,crosswind,3093,0.2961349937408297
12,11,127.19987897017315,12,upwind,4287,0.08988794167361965
12,11,127.19987897017315,24,downwind,4272,0.15677188200723172
12,11,127.19987897017315,24,crosswind,3087,0.23886831091444014
12,11,127.19987897017315,24,upwind,4284,0.11995775502583791
55,11,145.62638212714683,3,downwind,6166,0.19242630533712732
55,11,145.62638212714683,3,crosswind,2079,0.039087666608615776
55,11,145.62638212714683,3,upwind,3381,0.015818371283858348
55,11,145.62638212714683,6,downwind,6165,0.2197354521035856
55,11,145.62638212714683,6,crosswind,2081,0.100880040385473
55,11,145.62638212714683,6,upwind,3378,0.05733736170970008
55,11,145.62638212714683,12,downwind,6163,0.18819942197675732
55,11,145.62638212714683,12,crosswind,2081,0.15352776176181157
55,11,145.62638212714683,12,upwind,3375,0.08534834921834976
55,11,145.62638212714683,24,downwind,6159,0.1080871471556739
55,11,145.62638212714683,24,crosswind,2080,0.12815248793158818
55,11,145.62638212714683,24,upwind,3372,0.09214653357892619
5,12,52.18104100961623,3,downwind,5625,0.19876841434383372
5,12,52.18104100961623,3,crosswind,1652,-0.0006754689605741436
5,12,52.18104100961623,3,upwind,4384,0.08231508508755872
5,12,52.18104100961623,6,downwind,5625,0.17717498088304362
5,12,52.18104100961623,6,crosswind,1651,-0.002428542998154876
5,12,52.18104100961623,6,upwind,4383,0.08891220780124075
5,12,52.18104100961623,12,downwind,5626,0.12804347607028493
5,12,52.18104100961623,12,crosswind,1650,0.04804487118698094
5,12,52.18104100961623,12,upwind,4379,0.08649020321075016
5,12,52.18104100961623,24,downwind,5622,0.06548353493847649
5,12,52.18104100961623,24,crosswind,1649,0.03311416408121586
5,12,52.18104100961623,24,upwind,4376,0.08000399695570849
2,12,106.36778474992234,3,downwind,4072,0.3604327701727621
2,12,106.36778474992234,3,crosswind,2986,0.20426846408603497
2,12,106.36778474992234,3,upwind,4603,0.05877869557699832
2,12,106.36778474992234,6,downwind,4070,0.36106931458781183
2,12,106.36778474992234,6,crosswind,2987,0.25325987063361
2,12,106.36778474992234,6,upwind,4602,0.10947721452660589
2,12,106.36778474992234,12,downwind,4066,0.2685166162589657
2,12,106.36778474992234,12,crosswind,2985,0.2468902013807939
2,12,106.36778474992234,12,upwind,4604,0.16350891784319854
2,12,106.36778474992234,24,downwind,4063,0.1738793121813793
2,12,106.36778474992234,24,crosswind,2982,0.1570686330599526
2,12,106.36778474992234,24,upwind,4602,0.10745277230308255
75,12,110.82434755584207,3,downwind,5598,0.18132181842998885
75,12,110.82434755584207,3,crosswind,1457,0.11314703517550861
75,12,110.82434755584207,3,upwind,4603,0.056286943285541846
75,12,110.82434755584207,6,downwind,5597,0.18406162664309225
75,12,110.82434755584207,6,crosswind,1457,0.1223733829880565
75,12,110.82434755584207,6,upwind,4602,0.0780763616624525
75,12,110.82434755584207,12,downwind,5598,0.1411901054977521
75,12,110.82434755584207,12,crosswind,1457,0.09048603089006227
75,12,110.82434755584207,12,upwind,4597,0.1017282483076269
75,12,110.82434755584207,24,downwind,5595,0.07240291978956928
75,12,110.82434755584207,24,crosswind,1454,0.11714581713216078
75,12,110.82434755584207,24,upwind,4595,0.06200521692467695
69,12,120.57562975636775,3,downwind,4679,0.2410866015842815
