feature,lead_hour,distance_bin,bearing_source_to_target,edges,median_cross_r,median_partial_r,q25_partial_r,q75_partial_r
wind_u,24,200-400,W,536,0.186632164227665,0.0168712957171352,-0.025428850109809314,0.0615854175182093
wind_u,24,200-400,NW,526,0.19913011477330297,0.03524410075960255,-0.006400348087967933,0.070047326733136
wind_u,24,400-800,N,1616,0.1648059201283289,0.0687498374088957,0.016433349382156758,0.13225963970535537
wind_u,24,400-800,NE,1311,0.1785711477144115,0.09675113461428396,0.024971795321796483,0.16446232936357008
wind_u,24,400-800,E,1564,0.28134641347174727,0.17921241386779255,0.10114193002604142,0.23712365220853887
wind_u,24,400-800,SE,1493,0.2934227712642494,0.18947252411178545,0.144796465097604,0.22519480866207128
wind_u,24,400-800,S,1616,0.18723293979086408,0.09967248510612563,0.011510650512398583,0.16311856985368403
wind_u,24,400-800,SW,1311,0.17397677086734822,0.08778927777739402,0.020282791823346247,0.1350522532786734
wind_u,24,400-800,W,1564,0.13253606097929377,0.026698712681665113,-0.023613575400688272,0.06737675529318153
wind_u,24,400-800,NW,1493,0.14656641296084416,0.027704784656728085,-0.015217946622073097,0.075575159071552
wind_u,24,800-1600,N,1293,0.07189262394896653,0.03933693236351613,-0.0018596203940755192,0.0696672424001767
wind_u,24,800-1600,NE,1807,0.05546001514016023,0.03822333168860111,-0.004213247042534591,0.07369790015894807
wind_u,24,800-1600,E,2485,0.12894930746563413,0.10299466580262331,0.04639140958673932,0.20277547939808555
wind_u,24,800-1600,SE,1777,0.2929733064479039,0.2232822565749984,0.1649873496211894,0.29274723628711646
wind_u,24,800-1600,S,1293,0.09988789307527834,0.05375653166494874,-0.0065222172057581435,0.14172296531982254
wind_u,24,800-1600,SW,1807,0.09395856926789417,0.07544151595497091,0.0012517024755860544,0.12981266072436143
wind_u,24,800-1600,W,2485,0.05807616979250695,0.02244060799614009,-0.01702830841871075,0.05928175433776138
wind_u,24,800-1600,NW,1777,0.07127466465426296,-0.003660604167397365,-0.0253934504442134,0.02631357934750012
wind_u,24,>=1600,NE,227,0.041897340128221126,0.04830957055371287,0.028831070753382898,0.06730541811149873
wind_u,24,>=1600,E,91,0.07361135330811604,0.058017950005915454,0.006481856169989483,0.0852484840850226
wind_u,24,>=1600,SE,86,0.23946897487600347,0.23168008997423578,0.15029041511081737,0.2782894074171111
wind_u,24,>=1600,SW,227,0.0031133580952968057,0.0033595798721118672,-0.026848117008750203,0.03361957277011296
wind_u,24,>=1600,W,91,0.010193846575599696,0.00232421637879005,-0.02024217626892502,0.034743052442034655
wind_u,24,>=1600,NW,86,0.031815600508125534,0.01156872397053782,-0.005629894438730679,0.02708201695890911
wind_u,0,<50,all,50,0.9774874560468592,,,
wind_u,0,50-100,all,211,0.9077391403063432,,,
wind_u,0,100-200,all,710,0.7826312425208355,,,
wind_u,0,200-400,all,2115,0.6046380577512345,,,
wind_u,0,400-800,all,5984,0.3831139558630339,,,
wind_u,0,800-1600,all,7362,0.15272931650516758,,,
wind_u,0,>=1600,all,404,0.016976375525221646,,,
wind_v,3,<50,N,16,0.8955526452908618,-0.02699217414420215,-0.061520765945441085,-0.006510210698230302
wind_v,3,<50,NE,11,0.8955618765599693,0.08855843539530887,0.013516582499233255,0.1662129158662346
wind_v,3,<50,E,12,0.9058454389663904,0.20825440285909153,0.1328296627527661,0.2232490642440239
wind_v,3,<50,SE,11,0.9150676512239915,0.26517334657926966,0.21209430773523275,0.2903304506853285
wind_v,3,<50,S,16,0.9176821934373507,0.23557307592894897,0.17403615862179764,0.26584774500315234
wind_v,3,<50,SW,11,0.9039826034137908,0.08268125770943367,-0.017797532878469257,0.17551791658783167
wind_v,3,<50,W,12,0.8876470008221016,-0.03567695976674082,-0.09432836550665832,-0.007535339277324641
wind_v,3,<50,NW,11,0.8788715620709585,-0.07638482867977628,-0.10005087199781501,-0.0414887836321865
wind_v,3,50-100,N,51,0.8466339440071178,0.002301657422493703,-0.055311992185250236,0.05874580791962486
wind_v,3,50-100,NE,53,0.8656653983870498,0.085613074831668,0.033007919805681914,0.16108979677405735
wind_v,3,50-100,E,49,0.8892346157672946,0.25560990920762733,0.20242019842291686,0.31319818996839843
wind_v,3,50-100,SE,58,0.8984477888059053,0.3662510571903598,0.32040528303607285,0.3900502801427707
wind_v,3,50-100,S,51,0.8998693272071002,0.3312054041180019,0.26245296063491175,0.36966779775492303
wind_v,3,50-100,SW,53,0.8819019674656575,0.15983951041538103,0.10991583482656636,0.25796982765376025
wind_v,3,50-100,W,49,0.848184969670252,-0.04597915798025779,-0.08628758438608083,0.010932167175273157
wind_v,3,50-100,NW,58,0.8235112654487127,-0.05155122030171515,-0.0765302080395885,0.0018510211226949215
wind_v,3,100-200,N,189,0.7406960282770583,0.017108084276811278,-0.024812579055454843,0.056436899347313337
wind_v,3,100-200,NE,176,0.8025365448722908,0.13167347121810447,0.08217086416805292,0.19122038346349157
wind_v,3,100-200,E,178,0.8320230697816892,0.3194053602407635,0.2136923682954981,0.3805688826039655
wind_v,3,100-200,SE,167,0.8127619584463808,0.3942640152519303,0.2753167339218282,0.4267799857907189
wind_v,3,100-200,S,189,0.8293868907631262,0.35029654412392075,0.31063072249129126,0.3948838066696394
wind_v,3,100-200,SW,176,0.8133769980916119,0.17325543006627825,0.07852625243789786,0.2359915041087749
wind_v,3,100-200,W,178,0.7368146568782583,-0.04937764953416417,-0.08357405949110376,0.016324523835820733
wind_v,3,100-200,NW,167,0.689653901090148,-0.039955969814344676,-0.0750294395667813,-0.005217216880948613
wind_v,3,200-400,N,528,0.5492396062206806,-0.028224519107810705,-0.06379727477873101,0.007529695949794052
wind_v,3,200-400,NE,525,0.6873834757212146,0.11193224391756619,0.04956534262424696,0.1742860013561912
wind_v,3,200-400,E,536,0.695394345213839,0.29957691453658164,0.21597668945044451,0.35923959084943075
wind_v,3,200-400,SE,526,0.6111494752362859,0.33652458936546753,0.26709688514716723,0.380646573685163
wind_v,3,200-400,S,528,0.6701352891822441,0.3133894507703551,0.25763747864567044,0.3513218109034285
wind_v,3,200-400,SW,525,0.6945039329957723,0.1571858976175222,0.08284381912427624,0.2261101269015723
wind_v,3,200-400,W,536,0.5790074684933254,-0.05968628007798317,-0.10243750770097787,0.003768132852624212
wind_v,3,200-400,NW,526,0.46600588881798544,-0.07179353491472956,-0.10200691527517045,-0.03421796039594257
wind_v,3,400-800,N,1616,0.3318292639335732,-0.05026717318445936,-0.08236022807387909,-0.011451871715062206
wind_v,3,400-800,NE,1311,0.49794597344181657,0.08862456389579008,0.018819544763076033,0.15226843861544814
wind_v,3,400-800,E,1564,0.4240163957648323,0.22993383092739628,0.17487338184428208,0.27404646727777526
wind_v,3,400-800,SE,1493,0.2980761224494877,0.21560980992065668,0.160223273253212,0.2626504513860846
wind_v,3,400-800,S,1616,0.4476213788406667,0.2245713287971627,0.16363410944685916,0.26234426530533184
wind_v,3,400-800,SW,1311,0.5015217272021422,0.09669961727876601,0.03212020236474332,0.1594996390709128
wind_v,3,400-800,W,1564,0.3002712363593425,-0.0599553443199078,-0.10744142220076261,-0.006712453357673072
wind_v,3,400-800,NW,1493,0.16780247098205076,-0.09756759400557703,-0.12414449136099331,-0.053481219495932715
wind_v,3,800-1600,N,1293,0.1044164544475727,-0.05261480131303246,-0.07325650822677458,-0.02101691944807075
wind_v,3,800-1600,NE,1807,0.19486748553250058,0.057554885833857566,0.014878663571481904,0.09276836301791158
wind_v,3,800-1600,E,2485,0.11680801597624664,0.09356605738902904,0.04452986438613498,0.1487737106240439
wind_v,3,800-1600,SE,1777,0.057357763838937,0.09990477835572173,0.051395056535187826,0.1416879448309181
wind_v,3,800-1600,S,1293,0.17699722126575074,0.1254836213074259,0.07524643060755579,0.17120734761685336
wind_v,3,800-1600,SW,1807,0.1618179605406039,0.014799248556449691,-0.008141965413230442,0.08809829242230216
wind_v,3,800-1600,W,2485,0.066350642133802,-0.01911168488986209,-0.06436925921058367,0.0082473894067609
wind_v,3,800-1600,NW,1777,-0.01482287463587235,-0.058379917178535336,-0.07949928075610513,-0.037344044161930434
wind_v,3,>=1600,NE,227,0.08319610866388404,0.04082519585645115,0.014677299085606643,0.06255137240958987
wind_v,3,>=1600,E,91,0.03349712116178812,-0.009317134734374479,-0.02008339761171876,0.0005028343073638697
wind_v,3,>=1600,SE,86,-0.09779095367970365,-0.01279331170111879,-0.02480455469409737,0.008108576391947831
wind_v,3,>=1600,SW,227,0.07049192865623262,0.005294040669315879,-0.0025400523341619187,0.013812250905753715
wind_v,3,>=1600,W,91,0.0461989775107713,0.021316544441474558,0.013832371893118714,0.03381427152321557
wind_v,3,>=1600,NW,86,-0.09910634938429703,-0.024643925263465205,-0.03750828528110969,-0.014771123859069162
wind_v,6,<50,N,16,0.7856753773289704,-0.0011987815372468949,-0.03870162233044508,0.011508684981642328
wind_v,6,<50,NE,11,0.7862170024076371,0.10277249534820342,0.03321786457953069,0.16196805641066903
wind_v,6,<50,E,12,0.8097216315644171,0.20693006571838912,0.14342816319673482,0.21891081416263386
wind_v,6,<50,SE,11,0.8129149318920836,0.22776481974339038,0.19079442603738636,0.2581931087673789
wind_v,6,<50,S,16,0.8060777462406081,0.17884110230539887,0.1595474277011082,0.21831234852894704
wind_v,6,<50,SW,11,0.7872908175733155,0.07256149667501928,-0.039634814974911295,0.13335130747866228
wind_v,6,<50,W,12,0.766865407002022,-0.046373717382464354,-0.08889061548622151,-0.020800210799319745
wind_v,6,<50,NW,11,0.7658955796197296,-0.07923376046723855,-0.08812613330401312,-0.061498218778940614
wind_v,6,50-100,N,51,0.729262910154759,-0.004065463458978968,-0.030934733918969167,0.06770324810831696
wind_v,6,50-100,NE,53,0.7650216713921029,0.11069246530922186,0.0519963796342408,0.16396931297811188
wind_v,6,50-100,E,49,0.7964038491868117,0.2581396901095253,0.22244302697681054,0.3050478457583805
wind_v,6,50-100,SE,58,0.8161892256000873,0.3375113578382894,0.2985373069630657,0.3714651469172219
wind_v,6,50-100,S,51,0.8034341369524828,0.2813122416200651,0.2233214449883199,0.3162804347490562
wind_v,6,50-100,SW,53,0.7741159577958786,0.12526959966291662,0.06274326622143,0.19481980367774765
wind_v,6,50-100,W,49,0.7267875140438214,-0.054144319379243064,-0.08376190043198786,0.010767172152988537
wind_v,6,50-100,NW,58,0.7130094834742831,-0.0366270961313466,-0.06780686319739226,0.0033052780481615733
wind_v,6,100-200,N,189,0.650221704423522,0.02704493764096491,-0.014139298658528605,0.07540065896094778
wind_v,6,100-200,NE,176,0.7173361655588417,0.1440651022203831,0.09091891211851157,0.21128503523196518
wind_v,6,100-200,E,178,0.7788882531977597,0.3286083709706597,0.22339204191584258,0.3918714129388633
wind_v,6,100-200,SE,167,0.7810148524823166,0.4070798599368497,0.29585647143650406,0.4465532579065098
wind_v,6,100-200,S,189,0.7754825510246076,0.3587207339075965,0.31096743021886547,0.4064511095805518
wind_v,6,100-200,SW,176,0.7198858219689624,0.15570866011117412,0.05780924610351454,0.22269057466405906
wind_v,6,100-200,W,178,0.6295849803055353,-0.049203764495040825,-0.080229484327905,0.02189335498799513
wind_v,6,100-200,NW,167,0.5969558453144173,-0.03444105951662747,-0.06693025173780992,0.0035476986048486553
wind_v,6,200-400,N,528,0.4600407698385277,-0.020376577114287725,-0.056779582376431534,0.016102033332239564
wind_v,6,200-400,NE,525,0.6232416794363388,0.13399235908887652,0.06338762883633614,0.2006742164144471
wind_v,6,200-400,E,536,0.6865168839794042,0.3544070731474155,0.24562226192200304,0.422856656905321
wind_v,6,200-400,SE,526,0.6434084404124303,0.4233531162713084,0.34206119931720036,0.4571138403534399
wind_v,6,200-400,S,528,0.6786966862559494,0.3770692926679735,0.30538302354086727,0.41897511908298246
wind_v,6,200-400,SW,525,0.6321782378875704,0.16575850274146778,0.07399802335085759,0.25562401028366166
wind_v,6,200-400,W,536,0.4808159333637839,-0.0693135702196615,-0.11058234156449379,0.0032980756105623933
wind_v,6,200-400,NW,526,0.37284312335209263,-0.07059163314555864,-0.10396127249451273,-0.0326777470702956
wind_v,6,400-800,N,1616,0.2636345139087482,-0.04911893389618645,-0.08586362148996028,-0.0031724417057935545
wind_v,6,400-800,NE,1311,0.45985694920042636,0.1138323824804615,0.03311351451124274,0.19517710055564114
wind_v,6,400-800,E,1564,0.46395481375053627,0.29729981701257596,0.22446546762579575,0.34940439937222706
wind_v,6,400-800,SE,1493,0.355292863231329,0.2916912134950579,0.21823388658554882,0.3493479129564926
wind_v,6,400-800,S,1616,0.48094455059754515,0.292346961048328,0.22038512468730473,0.33535087196259555
wind_v,6,400-800,SW,1311,0.4671272836799879,0.11445887973242662,0.03787027624737349,0.19686165844575088
wind_v,6,400-800,W,1564,0.2347382824298408,-0.07022952532088664,-0.12033209039621481,-0.006152820826742711
wind_v,6,400-800,NW,1493,0.10818965891229128,-0.11097705889193789,-0.14135196208290146,-0.06203509454549653
wind_v,6,800-1600,N,1293,0.06803788888579915,-0.06067829738515666,-0.08592482928644418,-0.021420430243987258
wind_v,6,800-1600,NE,1807,0.19519463392096123,0.07659632673251339,0.026908384928784626,0.12257553661029154
wind_v,6,800-1600,E,2485,0.1443468563860191,0.13526356094147024,0.06723730293713079,0.20571865467582873
wind_v,6,800-1600,SE,1777,0.10243163934293874,0.1483248894109627,0.08577653602659667,0.20009608069954377
wind_v,6,800-1600,S,1293,0.2108945560834464,0.176349423121509,0.1115757976293307,0.2321748944156847
wind_v,6,800-1600,SW,1807,0.1367475541372579,0.023848649753587133,-0.00662062143434059,0.11787316589306686
wind_v,6,800-1600,W,2485,0.0481409813796521,-0.016143479696789396,-0.07216057215241184,0.018365907260927197
wind_v,6,800-1600,NW,1777,-0.041742638347427606,-0.07221096426731062,-0.09480775662640586,-0.04798883019346594
wind_v,6,>=1600,NE,227,0.09086074263447701,0.05847912277058529,0.02296495198923411,0.08562289329322943
wind_v,6,>=1600,E,91,0.03265651164479667,-0.005165605922306353,-0.02305402199951732,0.008181647667420452
wind_v,6,>=1600,SE,86,-0.08055737080607175,-0.006249063797040519,-0.025628943514956072,0.02283504459608415
wind_v,6,>=1600,SW,227,0.06491242675319384,0.013590118236345946,0.0031080088793621514,0.024695048414582255
wind_v,6,>=1600,W,91,0.04977989021388147,0.03447604248220431,0.01919539156425652,0.05166244756493723
wind_v,6,>=1600,NW,86,-0.09949987142407887,-0.037439624157195386,-0.05173378688218071,-0.02943863380004866
wind_v,12,<50,N,16,0.5921597512252051,-0.00919473424566779,-0.05094485310681306,0.028594049115174533
wind_v,12,<50,NE,11,0.590856050934308,0.06629436446148483,0.03642536464956974,0.15439017565394522
wind_v,12,<50,E,12,0.5971767770915211,0.18075815038480136,0.1547258996745433,0.19402840398725624
wind_v,12,<50,SE,11,0.6223343661807171,0.2078634214613163,0.16444363441720988,0.21309817627749178
wind_v,12,<50,S,16,0.5927472295311003,0.11760574872806673,0.08946658396812787,0.17368148075147727
wind_v,12,<50,SW,11,0.5541313093366399,0.046785288644653075,-0.07255111955381444,0.07440766612534128
wind_v,12,<50,W,12,0.546553022206986,-0.06827077646827695,-0.10791352831235396,-0.041282785158073626
wind_v,12,<50,NW,11,0.5679729653490118,-0.09986923216277933,-0.10650475402354208,-0.05615227757651449
wind_v,12,50-100,N,51,0.5293987905633047,-0.008688150334294193,-0.03411975850036885,0.04021127650793574
wind_v,12,50-100,NE,53,0.5717133411848337,0.09824876157177606,0.05664137858253817,0.16065323537000772
wind_v,12,50-100,E,49,0.6049180141037215,0.24025091305331925,0.17889870830295626,0.2752242043801562
wind_v,12,50-100,SE,58,0.6238797439548648,0.27576397569845634,0.23871811234443735,0.2995656119606757
wind_v,12,50-100,S,51,0.5920137202726738,0.20666906019395476,0.14536564059619705,0.2466777964298506
wind_v,12,50-100,SW,53,0.5593777718790404,0.05991637021436293,-0.013254120234741188,0.12800227468120948
wind_v,12,50-100,W,49,0.5206400525409524,-0.08706183757146697,-0.1076113011526361,-0.022010567296599087
wind_v,12,50-100,NW,58,0.5120821478056446,-0.06557988960322944,-0.08963054335943972,-0.024492816719645764
wind_v,12,100-200,N,189,0.4766656306366114,0.011577099381934146,-0.032615357346172054,0.04939682302821889
wind_v,12,100-200,NE,176,0.5422137908813,0.13383014876864102,0.07913821644237112,0.18961327882273613
wind_v,12,100-200,E,178,0.6229812664713661,0.2984204016736969,0.2048101906525643,0.35096998432753673
wind_v,12,100-200,SE,167,0.6338839923629663,0.3452956937806735,0.26394086026754937,0.3795851494559008
wind_v,12,100-200,S,189,0.6055723888579487,0.28254714391120667,0.22715318366174622,0.319500984583651
wind_v,12,100-200,SW,176,0.5240144577674302,0.07693049171528685,-0.0008452807598916364,0.1453251521704532
wind_v,12,100-200,W,178,0.434817240341576,-0.0782737221614187,-0.1060848656435283,-0.0218627436816235
wind_v,12,100-200,NW,167,0.42530834537612744,-0.05148188596694039,-0.0835062174818322,-0.007520883595248394
wind_v,12,200-400,N,528,0.29973119082942346,-0.02955538009488351,-0.06739986775888808,0.009611383712380522
wind_v,12,200-400,NE,525,0.47462332056038425,0.11451958316439358,0.044728823029290696,0.19009232117405228
wind_v,12,200-400,E,536,0.5977120014287649,0.35016501197622285,0.22921884652960234,0.4235863954504684
wind_v,12,200-400,SE,526,0.6178648939894857,0.42019379541816243,0.35621131092555985,0.453258105232722
wind_v,12,200-400,S,528,0.5888102065532393,0.3458516086730288,0.2736290452412603,0.39421840451294826
wind_v,12,200-400,SW,525,0.47868466396119574,0.11172214006234885,0.022787163667364996,0.21166474693579473
wind_v,12,200-400,W,536,0.29643038239905517,-0.08880755503821221,-0.1304698466579829,-0.016628406073779134
wind_v,12,200-400,NW,526,0.2329299633964903,-0.08608435364052947,-0.1195414070168795,-0.03507126609167025
wind_v,12,400-800,N,1616,0.14680900141623407,-0.05914732588181894,-0.09786341842270438,-0.00996271909158208
wind_v,12,400-800,NE,1311,0.35790577579583194,0.11198382440361815,0.02909333503843392,0.19958082075216904
wind_v,12,400-800,E,1564,0.4844579653669322,0.3462315312091484,0.2601487119204807,0.40625093218441344
wind_v,12,400-800,SE,1493,0.42665009709037616,0.3720278635126518,0.28585465497443624,0.4300268181007116
wind_v,12,400-800,S,1616,0.48551735758490844,0.3251468892762134,0.25127942460453623,0.37886547385654823
wind_v,12,400-800,SW,1311,0.3574882829344264,0.09299297919460127,0.0036236178682432507,0.18898372613589998
wind_v,12,400-800,W,1564,0.13631411713743607,-0.08927448785920095,-0.1368665375440985,-0.014755870320277172
wind_v,12,400-800,NW,1493,0.025838413681892016,-0.12059346351691615,-0.16007268368775568,-0.06647250324299706
wind_v,12,800-1600,N,1293,0.014511353489627945,-0.0671758290825037,-0.10080325834594923,-0.029952998128895337
wind_v,12,800-1600,NE,1807,0.17802452969109994,0.09518132252288167,0.031439263181536455,0.15256634278706183
wind_v,12,800-1600,E,2485,0.20685622272850596,0.2015604392977707,0.11442132771229943,0.28197675871986433
wind_v,12,800-1600,SE,1777,0.196038960551402,0.23816530285032883,0.16204407797090578,0.29343521747841256
wind_v,12,800-1600,S,1293,0.2652545992965676,0.2364576002219586,0.16947467969351976,0.29455679929416034
wind_v,12,800-1600,SW,1807,0.09036795743718158,0.028726889855725933,-0.010312799790415755,0.13082163259686166
wind_v,12,800-1600,W,2485,0.03334937187782168,-0.013343231421280357,-0.06850047031013272,0.0348686041220239
wind_v,12,800-1600,NW,1777,-0.0655009068959988,-0.07847086972394945,-0.09962910495042007,-0.05216361573650595
wind_v,12,>=1600,NE,227,0.10329951320914915,0.07709766720209327,0.04261310202572527,0.11494325587448767
wind_v,12,>=1600,E,91,0.03846759973685224,0.01571395198068738,-0.017995932821051164,0.03777715622920898
wind_v,12,>=1600,SE,86,-0.033180738678415866,0.04134780547713776,0.00926873722402904,0.07333357167283648
wind_v,12,>=1600,SW,227,0.056749822490352486,0.026863167382207013,0.0073295837622055614,0.04907519868302229
wind_v,12,>=1600,W,91,0.05722423136767324,0.053601067125417734,0.02380834006317843,0.07585546506031465
wind_v,12,>=1600,NW,86,-0.08081586890530859,-0.0425290368546317,-0.06037319604950353,-0.0323252544840385
wind_v,24,<50,N,16,0.2749538001664046,-0.014737715483466272,-0.04514427966635214,0.020283289465615056
wind_v,24,<50,NE,11,0.24177966147160568,0.061531766339376036,0.04521346153835899,0.10776105693008078
wind_v,24,<50,E,12,0.26567887494117515,0.1352347974343003,0.08678550649817403,0.15301959570621132
wind_v,24,<50,SE,11,0.2894839205786141,0.12559924969643377,0.07088010164325402,0.15137075659821192
wind_v,24,<50,S,16,0.2875501444918523,0.0540952563663253,0.011966528688620338,0.08146220508014486
wind_v,24,<50,SW,11,0.20523573362952588,-0.025122687990063702,-0.08184819154822962,0.0001855667142621406
wind_v,24,<50,W,12,0.22413405666139982,-0.10031601408821322,-0.12005793518537113,-0.054581851349462515
wind_v,24,<50,NW,11,0.2513821885200324,-0.07993314063603123,-0.10198144289785269,-0.0641898441063343
wind_v,24,50-100,N,51,0.21022701422014345,-0.021159869091480023,-0.049745035462997036,0.015618312143799724
wind_v,24,50-100,NE,53,0.2660418809745188,0.08156923973594256,0.01631721966793323,0.12070080695582822
wind_v,24,50-100,E,49,0.2821980346352913,0.1495959418271554,0.10916469041725888,0.17701234286465545
wind_v,24,50-100,SE,58,0.2962924952112165,0.1480423641725654,0.09474973961296324,0.17306426665471125
wind_v,24,50-100,S,51,0.255366841457658,0.08518845652782162,0.03329120910490103,0.1298996107918406
wind_v,24,50-100,SW,53,0.24395551042206293,-0.028303536888311925,-0.06121402319491997,0.012728643082067646
wind_v,24,50-100,W,49,0.21849045167542896,-0.09225394188503798,-0.11239070775805163,-0.06244045199357609
wind_v,24,50-100,NW,58,0.1995470882077881,-0.0754481343542546,-0.0997492031048825,-0.049686031450553204
wind_v,24,100-200,N,189,0.186305084347896,-0.013402658860335424,-0.05152052030794101,0.021288774436881555
wind_v,24,100-200,NE,176,0.2393689022511729,0.09754588979673379,0.0368065346961442,0.12968297808556578
wind_v,24,100-200,E,178,0.29221186045076486,0.1822167816701994,0.11684001826710139,0.21848112873571648
wind_v,24,100-200,SE,167,0.3200888255460683,0.1799131315505877,0.1248888207315095,0.21834007353450618
wind_v,24,100-200,S,189,0.278055742644232,0.10637605591014714,0.06599567584798233,0.15820950581342294
wind_v,24,100-200,SW,176,0.19388067889451038,-0.031343581905731326,-0.06795358815533367,0.024174712287419582
wind_v,24,100-200,W,178,0.15752884061946956,-0.10054528678763414,-0.11741675040440178,-0.04886281940283149
wind_v,24,100-200,NW,167,0.1685859108464664,-0.06610286045861846,-0.09994333130372726,-0.008331185611022696
wind_v,24,200-400,N,528,0.1051654008584591,-0.03417546966055528,-0.07650463337600809,0.00606763878402751
wind_v,24,200-400,NE,525,0.21456575180116635,0.07232061274769869,0.013254751640674087,0.1350797084243242
wind_v,24,200-400,E,536,0.32116591195185396,0.2265144646136488,0.11880835551702013,0.2716476701328031
wind_v,24,200-400,SE,526,0.35368329647470453,0.25521608324664524,0.1754682046364771,0.29065693256795244
wind_v,24,200-400,S,528,0.2989479348911448,0.16977257250464522,0.09468632058457066,0.22418152281962198
wind_v,24,200-400,SW,525,0.183474209160833,-0.0034377435999333847,-0.06718056976105984,0.08003223669566027
wind_v,24,200-400,W,536,0.0692175110695567,-0.10172834351166213,-0.1349564028426766,-0.044468852563090334
wind_v,24,200-400,NW,526,0.06056614401462791,-0.08745740191829743,-0.12305857213062935,-0.03563863843336136
wind_v,24,400-800,N,1616,0.02706876749911597,-0.05003904091543537,-0.0941723807295579,-0.010121712497763462
wind_v,24,400-800,NE,1311,0.16837903691481296,0.0770409212371881,0.020084045953560205,0.15189134645207542
wind_v,24,400-800,E,1564,0.33309826871631687,0.2630286678732909,0.1816963415141576,0.31356912212285887
wind_v,24,400-800,SE,1493,0.3486403235746483,0.3050557348134615,0.2263866572147509,0.3445348222199198
wind_v,24,400-800,S,1616,0.294799414348907,0.19643260381912378,0.11876011310345298,0.2665931552605073
wind_v,24,400-800,SW,1311,0.13431072809582553,0.006362537004674025,-0.06848969819190312,0.09474314629074669
wind_v,24,400-800,W,1564,0.01903706664358865,-0.08295319363404834,-0.12692803736415176,-0.023759487866049665
wind_v,24,400-800,NW,1493,-0.03585742654279421,-0.09750286015037632,-0.14998762599405305,-0.04448513141958032
wind_v,24,800-1600,N,1293,-0.03301335298467584,-0.05982580227217669,-0.0993440210797117,-0.030702704437161242
wind_v,24,800-1600,NE,1807,0.11419838324186828,0.0809429796520452,0.026674626755437393,0.13575791236549895
wind_v,24,800-1600,E,2485,0.26210408893425113,0.24075911807175712,0.16916593345227765,0.32092191570556955
wind_v,24,800-1600,SE,1777,0.2843268139767314,0.2979966577441942,0.2533926183936912,0.3352390901786335
wind_v,24,800-1600,S,1293,0.2496111959297912,0.21999212748581973,0.14824603980509757,0.26776965460766233
wind_v,24,800-1600,SW,1807,0.06651939889863348,0.02706097447306764,-0.027351297728132155,0.0858110567813178
wind_v,24,800-1600,W,2485,0.01858607586071825,-0.004368090516046324,-0.05040066092526024,0.046807620461399066
wind_v,24,800-1600,NW,1777,-0.05530320787663557,-0.05673231967398161,-0.08336804557958774,-0.037273350859785156
wind_v,24,>=1600,NE,227,0.09573624878764359,0.0835954893493994,0.04471326258196259,0.12307294557877864
wind_v,24,>=1600,E,91,0.11344297820562858,0.11174213053719172,0.03815816061867636,0.1347165716055866
wind_v,24,>=1600,SE,86,0.14774873348218204,0.19511766835387956,0.14394021218924394,0.2266439887313897
wind_v,24,>=1600,SW,227,0.053497760325575114,0.04572262387027032,0.019608608875643547,0.08019618946689838
wind_v,24,>=1600,W,91,0.05016706197017898,0.048082724785814046,0.022265403991233623,0.0842429924473635
wind_v,24,>=1600,NW,86,-0.045448855091114154,-0.02783848097363828,-0.05288703535163691,-0.011384532965115022
wind_v,0,<50,all,50,0.9778382316927803,,,
wind_v,0,50-100,all,211,0.923748655142579,,,
wind_v,0,100-200,all,710,0.8196052010095971,,,
wind_v,0,200-400,all,2115,0.6401841477337646,,,
wind_v,0,400-800,all,5984,0.3579097597706453,,,
wind_v,0,800-1600,all,7362,0.09969421913542192,,,
wind_v,0,>=1600,all,404,0.05894100609839041,,,
pbl,3,<50,N,16,0.5953661962475731,0.051607182142896946,0.0010942988132096449,0.07875611476321913
pbl,3,<50,NE,11,0.6152308423291876,0.08198052120103357,0.05469930396831919,0.13304712225534568
pbl,3,<50,E,12,0.6047965833426744,0.04236119550398229,-0.0028959698875204148,0.06157275773239024
pbl,3,<50,SE,11,0.6079992264791708,0.06416780282025696,0.025813858192300407,0.10565912240525593
pbl,3,<50,S,16,0.607479082428838,0.046571384305658256,-0.0032899377849738365,0.07762784129367421
pbl,3,<50,SW,11,0.6169006949179584,0.044221988028856844,0.007949620380906151,0.056487990107564626
pbl,3,<50,W,12,0.5998709606994187,0.06809097474407619,0.04184683383648108,0.15043391277281706
pbl,3,<50,NW,11,0.5936513191249158,0.05060870793711639,0.033348384569325935,0.1122474837489105
pbl,3,50-100,N,51,0.5430188812282374,0.055429581399144646,0.02678089473464291,0.11010774522991043
pbl,3,50-100,NE,53,0.5604567308036762,0.06952693359965857,0.04400909258238589,0.11268927878071404
pbl,3,50-100,E,49,0.5687045955328999,0.0929419609962673,0.0753402567217807,0.1311562953758386
pbl,3,50-100,SE,58,0.5797631373357781,0.09917794576544453,0.08008727171938111,0.1216837713065462
pbl,3,50-100,S,51,0.5572060625414003,0.10274792820160512,0.08252449894389599,0.13754549492545198
pbl,3,50-100,SW,53,0.5679835704799321,0.08165842004396008,0.06174407952530014,0.11913512929888062
pbl,3,50-100,W,49,0.5441565089203204,0.07488013977256353,0.03766321097181214,0.10320643807148866
pbl,3,50-100,NW,58,0.5362428715835419,0.06709508285120369,0.03088226653935046,0.09767217125099655
