source_index,source,target_index,target,distance_km,lead_hour,wind_regime,partial_r_control_target_pm,partial_r_control_target_and_regional_pm,partial_r_add_future_target_weather_controls
0,Beijing,3,Tangshan,158.74974074982836,24,downwind,0.144615460307135,0.11599933503961812,0.11178260391096671
0,Beijing,3,Tangshan,158.74974074982836,24,crosswind,0.15428177819887764,0.13113185411077566,0.12165398014553322
0,Beijing,3,Tangshan,158.74974074982836,24,upwind,0.13561614411671946,0.09777005517204224,0.09636982838660763
3,Tangshan,4,Qinhuangdao,125.90054307398253,3,downwind,0.21444915187647662,0.19279691032668878,0.12282049419260775
3,Tangshan,4,Qinhuangdao,125.90054307398253,3,crosswind,0.22547783152194725,0.19529193548983756,0.15282425499848823
3,Tangshan,4,Qinhuangdao,125.90054307398253,3,upwind,0.06623213022965001,0.05993611221283403,0.020334660251162876
52,Huludao,4,Qinhuangdao,139.0074558677861,3,downwind,0.3164609192824689,0.32001328586813704,0.2494307444321336
52,Huludao,4,Qinhuangdao,139.0074558677861,3,crosswind,0.20400601946851263,0.19269251721452474,0.16396403689461653
52,Huludao,4,Qinhuangdao,139.0074558677861,3,upwind,0.017670498914295337,-0.003046897223652613,-0.008867745477629495
70,Jinzhou,4,Qinhuangdao,178.65137874263348,3,downwind,0.3374304372982049,0.33955365946174915,0.2511129315540781
70,Jinzhou,4,Qinhuangdao,178.65137874263348,3,crosswind,0.2071511670687499,0.1983691191682095,0.15097136273404754
70,Jinzhou,4,Qinhuangdao,178.65137874263348,3,upwind,0.051898372624905785,0.03258529186781197,0.026297149827418605
8,Chengde,4,Qinhuangdao,182.34308753380412,3,downwind,0.23553830332887676,0.22603529001901962,0.18163671356653527
8,Chengde,4,Qinhuangdao,182.34308753380412,3,crosswind,0.07813997152313251,0.07136904745438366,0.031704284392710176
8,Chengde,4,Qinhuangdao,182.34308753380412,3,upwind,0.0454784691798329,0.035772204684352306,0.02744543386606331
129,Chaoyang,4,Qinhuangdao,196.345225765203,3,downwind,0.29931388767956285,0.29933925891216634,0.22423323858514707
129,Chaoyang,4,Qinhuangdao,196.345225765203,3,crosswind,0.22033000262647678,0.21162440531732873,0.15860161191203037
129,Chaoyang,4,Qinhuangdao,196.345225765203,3,upwind,0.022573993756952956,0.011248289009951555,-0.0033678878093118024
3,Tangshan,4,Qinhuangdao,125.90054307398253,6,downwind,0.24269413886640862,0.20179106522973883,0.13184672534097433
3,Tangshan,4,Qinhuangdao,125.90054307398253,6,crosswind,0.25884999818952537,0.22258508938843002,0.17370289021301927
3,Tangshan,4,Qinhuangdao,125.90054307398253,6,upwind,0.08184190269340712,0.07006548488300135,0.033911228522980875
52,Huludao,4,Qinhuangdao,139.0074558677861,6,downwind,0.34777403524660366,0.34790937988755655,0.28012263133823456
52,Huludao,4,Qinhuangdao,139.0074558677861,6,crosswind,0.2223123475517891,0.20126502969338045,0.16238874070307377
52,Huludao,4,Qinhuangdao,139.0074558677861,6,upwind,0.007947744554690358,-0.022125282260619425,-0.026383645904895968
70,Jinzhou,4,Qinhuangdao,178.65137874263348,6,downwind,0.38003266434221117,0.38034808921322044,0.2988414767432841
70,Jinzhou,4,Qinhuangdao,178.65137874263348,6,crosswind,0.2441204572810363,0.22866996651336427,0.16998055497734563
70,Jinzhou,4,Qinhuangdao,178.65137874263348,6,upwind,0.03512716765306513,0.004866578897788939,0.0010658821155822363
8,Chengde,4,Qinhuangdao,182.34308753380412,6,downwind,0.2679283444065337,0.25168404790427346,0.21152010908517568
8,Chengde,4,Qinhuangdao,182.34308753380412,6,crosswind,0.0950827821591267,0.07981245385316017,0.03551497117675969
8,Chengde,4,Qinhuangdao,182.34308753380412,6,upwind,0.058591960684158874,0.04398818811602023,0.038051329966029133
129,Chaoyang,4,Qinhuangdao,196.345225765203,6,downwind,0.36198054870590823,0.360673076771484,0.28494586644586556
129,Chaoyang,4,Qinhuangdao,196.345225765203,6,crosswind,0.23486951984556403,0.22230050537667942,0.16526655214387165
129,Chaoyang,4,Qinhuangdao,196.345225765203,6,upwind,0.026546931078062157,0.008337526224104757,-0.008772162251987362
3,Tangshan,4,Qinhuangdao,125.90054307398253,12,downwind,0.19200643402802053,0.14232883927817813,0.09862759235530119
3,Tangshan,4,Qinhuangdao,125.90054307398253,12,crosswind,0.24120544628809518,0.20007273057155506,0.14812976069783637
3,Tangshan,4,Qinhuangdao,125.90054307398253,12,upwind,0.05978749330687948,0.04071646100566342,0.02491023529648087
52,Huludao,4,Qinhuangdao,139.0074558677861,12,downwind,0.29344304041518887,0.29132210420855803,0.23560057921263047
52,Huludao,4,Qinhuangdao,139.0074558677861,12,crosswind,0.1944730136975167,0.163056812090622,0.11697995277845212
52,Huludao,4,Qinhuangdao,139.0074558677861,12,upwind,-0.0027694808654501854,-0.04010530711377704,-0.0449856169820821
70,Jinzhou,4,Qinhuangdao,178.65137874263348,12,downwind,0.3362754583271782,0.33532256520127607,0.27662218545426226
70,Jinzhou,4,Qinhuangdao,178.65137874263348,12,crosswind,0.21850215508185752,0.19326082430679162,0.1213987755116999
70,Jinzhou,4,Qinhuangdao,178.65137874263348,12,upwind,0.01117779785372297,-0.026131243088548906,-0.03361342329702142
8,Chengde,4,Qinhuangdao,182.34308753380412,12,downwind,0.23164635751247895,0.20936745079572677,0.1782115929081379
8,Chengde,4,Qinhuangdao,182.34308753380412,12,crosswind,0.10056382852424778,0.08031753929066338,0.053751912241288974
8,Chengde,4,Qinhuangdao,182.34308753380412,12,upwind,0.072292436109296,0.048675310991080675,0.03625533732250014
129,Chaoyang,4,Qinhuangdao,196.345225765203,12,downwind,0.3392694137179356,0.3380623039182493,0.2865893559890133
129,Chaoyang,4,Qinhuangdao,196.345225765203,12,crosswind,0.18342160104556227,0.16849120881117013,0.103933924674487
129,Chaoyang,4,Qinhuangdao,196.345225765203,12,upwind,0.013129987196126599,-0.014201096536655479,-0.027783083106144694
3,Tangshan,4,Qinhuangdao,125.90054307398253,24,downwind,0.08109582319100044,0.042801775584694515,0.032148360711409356
3,Tangshan,4,Qinhuangdao,125.90054307398253,24,crosswind,0.15857390862331328,0.11623300507710768,0.09988723727547912
3,Tangshan,4,Qinhuangdao,125.90054307398253,24,upwind,0.02897685913153189,0.009617190608464518,0.0014474821205971281
52,Huludao,4,Qinhuangdao,139.0074558677861,24,downwind,0.16721872420904357,0.16312407292824813,0.12413206002566592
52,Huludao,4,Qinhuangdao,139.0074558677861,24,crosswind,0.09111096667387408,0.04436715808650639,0.03580115604523505
52,Huludao,4,Qinhuangdao,139.0074558677861,24,upwind,-0.0006014156634570943,-0.027405848916504345,-0.03756230887423427
70,Jinzhou,4,Qinhuangdao,178.65137874263348,24,downwind,0.18396611860637274,0.17999481658583755,0.13534787481760316
70,Jinzhou,4,Qinhuangdao,178.65137874263348,24,crosswind,0.1238578763243364,0.08719977236838801,0.04622283451044511
70,Jinzhou,4,Qinhuangdao,178.65137874263348,24,upwind,0.01559251436672099,-0.01001159936849028,-0.016206335249557516
8,Chengde,4,Qinhuangdao,182.34308753380412,24,downwind,0.10713741961656684,0.07865161322397234,0.0722266877652731
8,Chengde,4,Qinhuangdao,182.34308753380412,24,crosswind,0.04438414015009484,0.028168023844416527,-0.009417772998743157
8,Chengde,4,Qinhuangdao,182.34308753380412,24,upwind,-0.010690428669453918,-0.03371879136848763,-0.0045901374372511764
129,Chaoyang,4,Qinhuangdao,196.345225765203,24,downwind,0.20238267167409318,0.20012291334441534,0.16330039640997324
129,Chaoyang,4,Qinhuangdao,196.345225765203,24,crosswind,0.12242785832263706,0.10720689146977155,0.06074657702809552
129,Chaoyang,4,Qinhuangdao,196.345225765203,24,upwind,-0.02220938359056088,-0.045184129502492475,-0.05319181529089827
12,Xingtai,5,Handan,52.18104100961623,3,downwind,0.32203847020875015,0.3072210345205579,0.305353781746229
12,Xingtai,5,Handan,52.18104100961623,3,crosswind,0.2143071235086632,0.19694913522072305,0.17624870661636535
12,Xingtai,5,Handan,52.18104100961623,3,upwind,0.09834431926679117,0.07133329287277462,0.06602283358359778
75,Anyang,5,Handan,59.333673401097435,3,downwind,0.2700265234862888,0.2395948622544588,0.2405865325941186
75,Anyang,5,Handan,59.333673401097435,3,crosswind,0.23162738993610862,0.19835230653213778,0.16678085014469307
75,Anyang,5,Handan,59.333673401097435,3,upwind,0.028028633496310972,-0.0009271395711186695,0.0066242347864244305
143,Hebi,5,Handan,93.45999842717292,3,downwind,0.18037951479037936,0.14594991710617256,0.13052293806681797
143,Hebi,5,Handan,93.45999842717292,3,crosswind,0.17647441487617221,0.1472246617991912,0.08804359406061747
143,Hebi,5,Handan,93.45999842717292,3,upwind,0.020811673842090577,-0.006827523727208998,-0.015931690830582212
145,Puyang,5,Handan,105.56623081431525,3,downwind,0.18143161341950909,0.13939427496622053,0.13205323080015507
145,Puyang,5,Handan,105.56623081431525,3,crosswind,0.06503944701746145,0.033257266059571515,0.03981983234396745
145,Puyang,5,Handan,105.56623081431525,3,upwind,0.04191922982141789,0.013588763772414572,0.018506436906545017
55,Liaocheng,5,Handan,132.40972160138804,3,downwind,0.19464861802338645,0.15594389436135325,0.1500790998450515
55,Liaocheng,5,Handan,132.40972160138804,3,crosswind,0.08920429792555537,0.02424842539527289,0.018464568566960028
55,Liaocheng,5,Handan,132.40972160138804,3,upwind,-0.01683890449135085,-0.06287585376700333,-0.05775233627782991
12,Xingtai,5,Handan,52.18104100961623,6,downwind,0.2485753921053967,0.2243654152528314,0.219628085527223
12,Xingtai,5,Handan,52.18104100961623,6,crosswind,0.24449264939914636,0.21987923655503983,0.17374835175439615
12,Xingtai,5,Handan,52.18104100961623,6,upwind,0.11302935973648276,0.0741130009741952,0.06966683788800422
75,Anyang,5,Handan,59.333673401097435,6,downwind,0.20664003634198827,0.15619723239480363,0.16507837439897532
75,Anyang,5,Handan,59.333673401097435,6,crosswind,0.28331637128229764,0.2314202773454289,0.21174162053941617
75,Anyang,5,Handan,59.333673401097435,6,upwind,0.02463583930675414,-0.02441769244734136,-0.009822259708603566
143,Hebi,5,Handan,93.45999842717292,6,downwind,0.19027845491517695,0.1404931808350815,0.12429177272689496
143,Hebi,5,Handan,93.45999842717292,6,crosswind,0.23782540577964706,0.1980871236391419,0.14847268056171956
143,Hebi,5,Handan,93.45999842717292,6,upwind,0.04491089434066143,0.002008834589463898,-0.007115461871751552
145,Puyang,5,Handan,105.56623081431525,6,downwind,0.20514229690202654,0.14591660503828402,0.1442271362340695
145,Puyang,5,Handan,105.56623081431525,6,crosswind,0.08760896326711735,0.03701630418944909,0.04589683914182378
145,Puyang,5,Handan,105.56623081431525,6,upwind,0.054741773559621086,0.010170776990161843,0.01902709537761015
55,Liaocheng,5,Handan,132.40972160138804,6,downwind,0.21095313062971335,0.15377786095241974,0.14415846445807484
55,Liaocheng,5,Handan,132.40972160138804,6,crosswind,0.11155467431504147,0.020171710953296777,0.016626898201688913
55,Liaocheng,5,Handan,132.40972160138804,6,upwind,0.01727236156789127,-0.057027679485311525,-0.04741420101471223
12,Xingtai,5,Handan,52.18104100961623,12,downwind,0.08709650687883222,0.05332984072144792,0.05313875490034024
12,Xingtai,5,Handan,52.18104100961623,12,crosswind,0.200421610901203,0.16920108498391584,0.11417567978484118
12,Xingtai,5,Handan,52.18104100961623,12,upwind,0.09804053440486438,0.047409271757568136,0.035199996192871834
75,Anyang,5,Handan,59.333673401097435,12,downwind,0.07129806054772003,-0.0029159313438274575,0.009962109479274374
75,Anyang,5,Handan,59.333673401097435,12,crosswind,0.21527547155785787,0.13564483235183597,0.12025208507016011
75,Anyang,5,Handan,59.333673401097435,12,upwind,0.0039597605570359075,-0.06016309377735136,-0.04152236455178294
143,Hebi,5,Handan,93.45999842717292,12,downwind,0.10192438034653428,0.03362439850465165,0.021960193777838855
143,Hebi,5,Handan,93.45999842717292,12,crosswind,0.19682891729937518,0.14192848217894016,0.09224754487602832
143,Hebi,5,Handan,93.45999842717292,12,upwind,0.06801421646399268,0.0146540168197549,0.0046540975137343375
145,Puyang,5,Handan,105.56623081431525,12,downwind,0.15524779828449373,0.07533217403904403,0.08023994860253156
145,Puyang,5,Handan,105.56623081431525,12,crosswind,0.08522089408825151,0.022901315055741257,0.03446648691137206
145,Puyang,5,Handan,105.56623081431525,12,upwind,0.06413134207766726,0.005470624712753819,0.022924980394610474
55,Liaocheng,5,Handan,132.40972160138804,12,downwind,0.1614176259515408,0.08480063822677524,0.07772288710853677
55,Liaocheng,5,Handan,132.40972160138804,12,crosswind,0.10084406175864585,-0.01511323566104716,-0.015112623237453668
55,Liaocheng,5,Handan,132.40972160138804,12,upwind,0.03171956027892573,-0.05428260786364095,-0.046925308745230106
12,Xingtai,5,Handan,52.18104100961623,24,downwind,-0.0013174959689846745,-0.02776865160249861,-0.0346160857363542
12,Xingtai,5,Handan,52.18104100961623,24,crosswind,0.11888615526458986,0.08816537716883306,0.039306715615520384
12,Xingtai,5,Handan,52.18104100961623,24,upwind,0.05898218941742435,0.013112201357603942,-0.010276455769158718
75,Anyang,5,Handan,59.333673401097435,24,downwind,0.018414002033201867,-0.053838581232911534,-0.046647838514944806
75,Anyang,5,Handan,59.333673401097435,24,crosswind,0.10916287249768576,0.04970213526949097,0.03681544131470496
75,Anyang,5,Handan,59.333673401097435,24,upwind,-0.014400479757537964,-0.06777863946681535,-0.05783619628574608
143,Hebi,5,Handan,93.45999842717292,24,downwind,0.017048910301725232,-0.05054435373513475,-0.05797605389679854
143,Hebi,5,Handan,93.45999842717292,24,crosswind,0.07431169481911869,0.0280353338541508,-0.014515353430897021
143,Hebi,5,Handan,93.45999842717292,24,upwind,0.035459820421846124,-0.00836053406566403,-0.01448606900767174
145,Puyang,5,Handan,105.56623081431525,24,downwind,0.04379984360864514,-0.031278781064422646,-0.025690891676446535
145,Puyang,5,Handan,105.56623081431525,24,crosswind,0.009575972250704357,-0.039290130147183855,-0.021849937760285366
145,Puyang,5,Handan,105.56623081431525,24,upwind,-0.004508577224098988,-0.06674045465397954,-0.04783190637205234
55,Liaocheng,5,Handan,132.40972160138804,24,downwind,0.05109440079874794,-0.023201385364433037,-0.020641812038945804
55,Liaocheng,5,Handan,132.40972160138804,24,crosswind,0.05148363091039506,-0.054157915874197195,-0.05808839622911972
55,Liaocheng,5,Handan,132.40972160138804,24,upwind,0.003893677757005252,-0.05597511792907547,-0.04242281735515095
11,Hengshui,6,Baoding,126.91099249424225,3,downwind,0.11565080850535121,0.08169780872774272,0.07445319998941873
11,Hengshui,6,Baoding,126.91099249424225,3,crosswind,0.03493287959275302,0.02853689309709079,0.03334059650424974
11,Hengshui,6,Baoding,126.91099249424225,3,upwind,0.013089417527607037,-0.011778267455004775,-0.011356997383133722
2,Shijiazhuang,6,Baoding,127.4385723658937,3,downwind,0.2292066920132522,0.21282463427253312,0.1955851022471414
2,Shijiazhuang,6,Baoding,127.4385723658937,3,crosswind,0.16945901961175852,0.15669298473737822,0.1159863318540999
2,Shijiazhuang,6,Baoding,127.4385723658937,3,upwind,0.07381153675478627,0.05552559764811918,0.05076436450540205
9,Langfang,6,Baoding,128.26290158414463,3,downwind,0.310249711640929,0.30494461741865697,0.2716672172317545
9,Langfang,6,Baoding,128.26290158414463,3,crosswind,0.2229127535379601,0.21232333792996466,0.1954133700788662
9,Langfang,6,Baoding,128.26290158414463,3,upwind,0.048313938966015386,0.026509544496413105,0.01862457031887218
10,Cangzhou,6,Baoding,135.64672527655662,3,downwind,0.18218659230841106,0.17681868017961827,0.16489169073949678
10,Cangzhou,6,Baoding,135.64672527655662,3,crosswind,0.08352349287002502,0.061812203339213855,0.047130634710840794
10,Cangzhou,6,Baoding,135.64672527655662,3,upwind,-0.02355980369441674,-0.04211129813629129,-0.04898906928956967
0,Beijing,6,Baoding,151.85666506592253,3,downwind,0.3831415114245288,0.37783033983157105,0.34429231974788577
0,Beijing,6,Baoding,151.85666506592253,3,crosswind,0.2577582023768993,0.2450989177144736,0.23620518045515376
0,Beijing,6,Baoding,151.85666506592253,3,upwind,0.07713936506291869,0.06350017462529764,0.08295097061602986
11,Hengshui,6,Baoding,126.91099249424225,6,downwind,0.1482037802255517,0.10039627149531344,0.09235991256885186
11,Hengshui,6,Baoding,126.91099249424225,6,crosswind,0.05919869910982446,0.03886807445957272,0.04845385046812945
11,Hengshui,6,Baoding,126.91099249424225,6,upwind,0.013663960557686409,-0.022580541018890857,-0.01906569469803292
2,Shijiazhuang,6,Baoding,127.4385723658937,6,downwind,0.2748609322068857,0.25158499462477646,0.22031376689794058
2,Shijiazhuang,6,Baoding,127.4385723658937,6,crosswind,0.18273391437961234,0.15846125513522086,0.12397235024919634
2,Shijiazhuang,6,Baoding,127.4385723658937,6,upwind,0.08822390760957265,0.06462103609899342,0.05288550552988521
9,Langfang,6,Baoding,128.26290158414463,6,downwind,0.3319251472772381,0.32007696877075953,0.2984839279123149
9,Langfang,6,Baoding,128.26290158414463,6,crosswind,0.24143236662360226,0.22837006401507334,0.1925228034740877
9,Langfang,6,Baoding,128.26290158414463,6,upwind,0.09439161770482547,0.0621872988805309,0.04896860187879724
10,Cangzhou,6,Baoding,135.64672527655662,6,downwind,0.19365415975510294,0.1835418475407177,0.17856045322660727
10,Cangzhou,6,Baoding,135.64672527655662,6,crosswind,0.10837746207409267,0.0747870965375952,0.057333991931472414
10,Cangzhou,6,Baoding,135.64672527655662,6,upwind,-0.02882726074597773,-0.06011651092219545,-0.062346957774786785
0,Beijing,6,Baoding,151.85666506592253,6,downwind,0.4751494238683245,0.46245155497339474,0.43621290925795747
0,Beijing,6,Baoding,151.85666506592253,6,crosswind,0.3155610715236176,0.29848899334036144,0.2711655898398989
0,Beijing,6,Baoding,151.85666506592253,6,upwind,0.11179569648560035,0.09065148165188569,0.11024560370493296
11,Hengshui,6,Baoding,126.91099249424225,12,downwind,0.12626336774732702,0.0673457276005855,0.05358837724721644
11,Hengshui,6,Baoding,126.91099249424225,12,crosswind,0.04782740903762932,0.019803182055658623,0.02959029735199654
11,Hengshui,6,Baoding,126.91099249424225,12,upwind,-0.029322706083239464,-0.07550741969600523,-0.05974698346207623
2,Shijiazhuang,6,Baoding,127.4385723658937,12,downwind,0.22028618452758236,0.18858769227470623,0.15714861395667418
2,Shijiazhuang,6,Baoding,127.4385723658937,12,crosswind,0.14612738506941722,0.11614469919434713,0.0851410286852446
2,Shijiazhuang,6,Baoding,127.4385723658937,12,upwind,0.08068945424919549,0.05454755334003025,0.04620521697211452
9,Langfang,6,Baoding,128.26290158414463,12,downwind,0.21248506073701726,0.19673195938958257,0.18406388271377655
9,Langfang,6,Baoding,128.26290158414463,12,crosswind,0.17662267299565673,0.15838519737621468,0.10644301855213709
